,CASEOID,ACTIVITYOID,TIMESTAMP,Variant,Variant index,CASE_ID,Activity
1735,942,1,2011-04-20 20:44:50,Variant 1,1,942,1
1736,942,8,2011-04-20 20:55:31,Variant 1,1,942,8
1737,942,6,2011-04-20 22:28:14,Variant 1,1,942,6
1738,943,1,2011-11-18 22:37:44,Variant 1,1,943,1
1739,943,8,2011-11-18 23:29:56,Variant 1,1,943,8
1740,943,6,2011-11-18 23:41:05,Variant 1,1,943,6
1741,944,1,2011-04-20 20:27:51,Variant 57,57,944,1
1742,944,8,2011-04-20 20:28:05,Variant 57,57,944,8
1743,944,8,2011-04-20 20:29:59,Variant 57,57,944,8
1744,944,8,2011-04-26 15:37:26,Variant 57,57,944,8
1745,944,9,2011-04-26 16:23:28,Variant 57,57,944,9
1746,944,9,2011-04-26 20:37:56,Variant 57,57,944,9
1747,944,8,2011-04-29 20:23:41,Variant 57,57,944,8
1748,944,6,2011-04-29 20:27:24,Variant 57,57,944,6
1749,945,1,2011-09-27 18:35:27,Variant 5,5,945,1
1750,945,1,2011-09-27 19:02:40,Variant 5,5,945,1
1751,945,8,2011-09-27 21:41:23,Variant 5,5,945,8
1752,945,6,2011-09-28 23:45:10,Variant 5,5,945,6
1753,946,1,2011-05-13 21:25:53,Variant 1,1,946,1
1754,946,8,2011-05-13 21:27:33,Variant 1,1,946,8
1755,946,6,2011-05-17 21:10:26,Variant 1,1,946,6
1756,947,1,2011-10-07 21:29:32,Variant 27,27,947,1
1757,947,1,2011-10-07 21:30:59,Variant 27,27,947,1
1758,947,1,2011-10-07 21:30:59,Variant 27,27,947,1
1759,947,8,2011-10-07 21:51:57,Variant 27,27,947,8
1760,947,9,2011-10-25 20:12:56,Variant 27,27,947,9
1761,947,6,2011-10-25 23:02:39,Variant 27,27,947,6
1762,950,1,2012-04-20 15:39:02,Variant 1,1,950,1
1763,950,8,2012-04-20 15:39:39,Variant 1,1,950,8
1764,950,6,2012-04-23 18:07:48,Variant 1,1,950,6
1765,952,1,2011-11-16 20:15:00,Variant 2,2,952,1
1766,952,8,2011-11-19 00:08:39,Variant 2,2,952,8
1767,952,9,2011-11-24 20:31:13,Variant 2,2,952,9
1768,952,6,2011-12-13 23:50:21,Variant 2,2,952,6
1769,955,1,2011-10-03 20:23:27,Variant 1,1,955,1
1770,955,8,2011-10-04 21:03:28,Variant 1,1,955,8
1771,955,6,2011-10-04 21:40:52,Variant 1,1,955,6
1772,956,1,2011-02-22 00:20:50,Variant 1,1,956,1
1773,956,8,2011-02-22 00:21:46,Variant 1,1,956,8
1774,956,6,2011-03-08 20:13:06,Variant 1,1,956,6
1775,957,1,2011-07-06 23:06:20,Variant 1,1,957,1
1776,957,8,2011-07-06 23:06:38,Variant 1,1,957,8
1777,957,6,2011-07-06 23:06:53,Variant 1,1,957,6
1778,958,1,2012-02-14 00:14:30,Variant 3,3,958,1
1779,958,8,2012-02-14 20:48:30,Variant 3,3,958,8
1780,958,9,2012-02-22 17:53:28,Variant 3,3,958,9
1781,958,8,2012-03-02 19:56:58,Variant 3,3,958,8
1782,958,6,2012-03-02 22:52:02,Variant 3,3,958,6
1783,960,1,2011-07-06 23:31:20,Variant 1,1,960,1
1784,960,8,2011-07-19 16:01:01,Variant 1,1,960,8
1785,960,6,2011-07-21 18:13:44,Variant 1,1,960,6
1786,967,1,2012-06-29 18:59:16,Variant 1,1,967,1
1789,968,1,2012-05-14 22:48:40,Variant 1,1,968,1
1790,968,8,2012-05-14 22:49:06,Variant 1,1,968,8
1791,968,6,2012-05-15 15:34:15,Variant 1,1,968,6
1792,969,1,2011-10-11 23:52:13,Variant 5,5,969,1
1793,969,1,2011-10-11 23:59:18,Variant 5,5,969,1
1794,969,8,2011-10-14 15:30:59,Variant 5,5,969,8
1795,969,6,2011-10-14 18:13:37,Variant 5,5,969,6
1796,970,1,2012-05-08 19:00:01,Variant 1,1,970,1
1797,970,8,2012-05-10 23:53:22,Variant 1,1,970,8
1798,970,6,2012-05-10 23:55:29,Variant 1,1,970,6
1799,974,1,2011-01-06 01:37:24,Variant 5,5,974,1
1800,974,1,2011-01-18 01:17:14,Variant 5,5,974,1
1801,974,8,2011-01-18 01:17:19,Variant 5,5,974,8
1802,974,6,2011-01-28 19:34:14,Variant 5,5,974,6
1803,975,1,2012-03-05 19:14:32,Variant 6,6,975,1
1804,975,8,2012-03-05 22:29:12,Variant 6,6,975,8
1805,975,6,2012-03-06 01:52:14,Variant 6,6,975,6
1806,975,6,2012-03-06 01:52:15,Variant 6,6,975,6
1807,976,1,2012-01-12 00:45:36,Variant 1,1,976,1
1808,976,8,2012-01-12 23:17:06,Variant 1,1,976,8
1809,976,6,2012-01-13 17:25:55,Variant 1,1,976,6
1810,978,1,2011-10-05 23:20:09,Variant 5,5,978,1
1811,978,1,2011-10-05 23:23:42,Variant 5,5,978,1
1812,978,8,2011-10-05 23:24:50,Variant 5,5,978,8
1813,978,6,2011-10-06 16:10:06,Variant 5,5,978,6
1814,982,1,2011-11-11 19:56:00,Variant 1,1,982,1
1815,982,8,2011-11-11 20:16:00,Variant 1,1,982,8
1816,982,6,2011-11-11 20:34:23,Variant 1,1,982,6
1817,983,1,2012-03-08 20:10:56,Variant 4,4,983,1
1818,983,6,2012-03-08 20:11:48,Variant 4,4,983,6
1819,990,1,2012-06-18 18:46:34,Variant 1,1,990,1
1820,990,8,2012-06-19 15:27:20,Variant 1,1,990,8
1821,990,6,2012-06-20 16:09:59,Variant 1,1,990,6
1822,991,1,2011-05-13 20:28:23,Variant 3,3,991,1
1823,991,8,2011-05-13 20:29:05,Variant 3,3,991,8
1824,991,9,2011-05-18 15:02:46,Variant 3,3,991,9
1825,991,8,2011-06-07 15:36:50,Variant 3,3,991,8
1826,991,6,2011-06-07 15:36:56,Variant 3,3,991,6
1827,993,1,2011-03-14 20:11:23,Variant 3,3,993,1
1828,993,8,2011-03-14 20:15:18,Variant 3,3,993,8
1829,993,9,2011-03-28 16:41:55,Variant 3,3,993,9
1830,993,8,2011-03-30 18:22:37,Variant 3,3,993,8
1831,993,6,2011-03-30 18:22:49,Variant 3,3,993,6
1832,994,1,2011-02-08 01:49:00,Variant 1,1,994,1
1833,994,8,2011-02-09 01:04:33,Variant 1,1,994,8
1834,994,6,2011-02-18 23:37:11,Variant 1,1,994,6
1835,995,1,2011-05-25 16:48:31,Variant 3,3,995,1
1836,995,8,2011-05-25 16:49:01,Variant 3,3,995,8
1837,995,9,2011-05-26 17:53:17,Variant 3,3,995,9
1838,995,8,2011-07-01 16:04:12,Variant 3,3,995,8
1839,995,6,2011-07-01 16:14:34,Variant 3,3,995,6
1842,996,6,2011-01-14 18:31:54,Variant 1,1,996,6
1843,997,1,2011-11-18 22:35:12,Variant 1,1,997,1
1844,997,8,2011-11-21 22:25:49,Variant 1,1,997,8
1845,997,6,2011-11-29 00:39:07,Variant 1,1,997,6
1847,1003,8,2011-01-11 16:55:50,Variant 1,1,1003,8
1848,1003,6,2011-01-20 19:59:03,Variant 1,1,1003,6
1849,1004,1,2011-09-21 15:09:20,Variant 1,1,1004,1
1850,1004,8,2011-09-26 16:52:05,Variant 1,1,1004,8
1851,1004,6,2011-09-27 18:29:02,Variant 1,1,1004,6
1854,1005,6,2011-01-13 23:26:36,Variant 1,1,1005,6
1855,1008,1,2011-10-25 22:35:19,Variant 1,1,1008,1
1856,1008,8,2011-10-26 15:19:46,Variant 1,1,1008,8
1857,1008,6,2011-11-03 18:37:15,Variant 1,1,1008,6
1858,1009,1,2012-05-18 20:11:25,Variant 2,2,1009,1
1859,1009,8,2012-05-18 22:23:17,Variant 2,2,1009,8
1860,1009,9,2012-05-18 23:07:29,Variant 2,2,1009,9
1861,1009,6,2012-05-22 15:53:06,Variant 2,2,1009,6
1862,1011,3,2011-09-06 23:37:27,Variant 13,13,1011,3
1863,1011,1,2011-09-06 23:44:32,Variant 13,13,1011,1
1864,1011,8,2011-09-06 23:44:54,Variant 13,13,1011,8
1865,1011,6,2011-09-06 23:55:58,Variant 13,13,1011,6
1866,1013,1,2011-12-01 01:32:54,Variant 4,4,1013,1
1867,1013,6,2011-12-13 01:50:49,Variant 4,4,1013,6
1871,1014,8,2011-01-14 01:53:03,Variant 3,3,1014,8
1872,1014,6,2011-01-14 01:55:17,Variant 3,3,1014,6
1873,1015,1,2012-02-10 23:44:10,Variant 1,1,1015,1
1874,1015,8,2012-02-11 00:48:04,Variant 1,1,1015,8
1875,1015,6,2012-02-15 20:07:17,Variant 1,1,1015,6
1876,1016,1,2011-04-13 15:43:01,Variant 1,1,1016,1
1877,1016,8,2011-04-13 15:45:30,Variant 1,1,1016,8
1878,1016,6,2011-04-13 22:57:33,Variant 1,1,1016,6
1879,1020,1,2012-05-15 16:09:38,Variant 2,2,1020,1
1880,1020,8,2012-05-15 16:09:57,Variant 2,2,1020,8
1881,1020,9,2012-05-28 23:21:32,Variant 2,2,1020,9
1882,1020,6,2012-06-04 18:49:46,Variant 2,2,1020,6
1883,1022,1,2012-01-06 01:55:40,Variant 5,5,1022,1
1884,1022,1,2012-01-06 01:55:53,Variant 5,5,1022,1
1885,1022,8,2012-01-11 20:59:45,Variant 5,5,1022,8
1886,1022,6,2012-01-12 19:39:39,Variant 5,5,1022,6
1887,1024,1,2011-07-14 15:22:19,Variant 5,5,1024,1
1888,1024,1,2011-07-15 18:40:41,Variant 5,5,1024,1
1889,1024,8,2011-07-15 20:44:17,Variant 5,5,1024,8
1890,1024,6,2011-07-18 16:33:09,Variant 5,5,1024,6
1891,1025,1,2011-03-18 18:41:58,Variant 3,3,1025,1
1892,1025,8,2011-03-18 18:42:34,Variant 3,3,1025,8
1893,1025,9,2011-03-25 23:24:59,Variant 3,3,1025,9
1894,1025,8,2011-04-20 23:42:11,Variant 3,3,1025,8
1895,1025,6,2011-04-20 23:42:20,Variant 3,3,1025,6
1897,1028,8,2011-01-14 19:45:45,Variant 1,1,1028,8
1898,1028,6,2011-01-14 19:46:06,Variant 1,1,1028,6
1899,1029,1,2012-05-09 17:25:28,Variant 1,1,1029,1
1900,1029,8,2012-05-09 21:22:38,Variant 1,1,1029,8
1901,1029,6,2012-05-09 21:40:52,Variant 1,1,1029,6
1902,1031,1,2011-02-24 22:41:36,Variant 3,3,1031,1
1903,1031,8,2011-02-24 22:41:54,Variant 3,3,1031,8
1904,1031,9,2011-03-08 01:53:23,Variant 3,3,1031,9
1905,1031,8,2011-03-25 18:53:46,Variant 3,3,1031,8
1906,1031,6,2011-03-25 18:54:11,Variant 3,3,1031,6
1907,1032,1,2012-04-11 23:07:25,Variant 2,2,1032,1
1908,1032,8,2012-04-11 23:07:34,Variant 2,2,1032,8
1909,1032,9,2012-04-17 20:29:31,Variant 2,2,1032,9
1910,1032,6,2012-05-15 20:31:57,Variant 2,2,1032,6
1911,1033,1,2011-11-10 17:25:05,Variant 2,2,1033,1
1912,1033,8,2011-11-18 20:29:26,Variant 2,2,1033,8
1913,1033,9,2011-11-24 01:07:21,Variant 2,2,1033,9
1914,1033,6,2011-12-12 18:40:33,Variant 2,2,1033,6
1915,1034,1,2011-12-13 17:22:23,Variant 1,1,1034,1
1916,1034,8,2011-12-13 17:27:18,Variant 1,1,1034,8
1917,1034,6,2011-12-13 20:50:30,Variant 1,1,1034,6
1918,1036,1,2012-05-29 23:38:19,Variant 3,3,1036,1
1919,1036,8,2012-05-29 23:38:27,Variant 3,3,1036,8
1920,1036,9,2012-05-30 22:35:37,Variant 3,3,1036,9
1921,1036,8,2012-05-30 23:32:51,Variant 3,3,1036,8
1922,1036,6,2012-06-01 20:40:27,Variant 3,3,1036,6
1923,1037,1,2011-10-24 18:11:15,Variant 1,1,1037,1
1924,1037,8,2011-10-24 18:19:04,Variant 1,1,1037,8
1925,1037,6,2011-10-24 19:02:57,Variant 1,1,1037,6
1926,1039,1,2012-06-28 18:14:33,Variant 1,1,1039,1
1927,1039,8,2012-06-28 18:55:42,Variant 1,1,1039,8
1928,1039,6,2012-06-29 22:35:15,Variant 1,1,1039,6
1929,1040,1,2012-02-20 17:07:43,Variant 1,1,1040,1
1930,1040,8,2012-02-20 17:07:57,Variant 1,1,1040,8
1931,1040,6,2012-02-22 01:35:15,Variant 1,1,1040,6
1932,1041,1,2012-05-02 18:44:47,Variant 1,1,1041,1
1933,1041,8,2012-05-02 18:44:54,Variant 1,1,1041,8
1934,1041,6,2012-05-08 16:37:30,Variant 1,1,1041,6
1935,1042,1,2012-05-23 16:22:52,Variant 1,1,1042,1
1936,1042,8,2012-05-23 18:07:38,Variant 1,1,1042,8
1937,1042,6,2012-05-23 22:24:29,Variant 1,1,1042,6
1938,1045,1,2011-06-24 18:10:25,Variant 1,1,1045,1
1939,1045,8,2011-06-27 21:36:12,Variant 1,1,1045,8
1940,1045,6,2011-06-27 21:37:30,Variant 1,1,1045,6
1941,1046,1,2012-04-02 16:42:04,Variant 1,1,1046,1
1942,1046,8,2012-04-02 16:42:15,Variant 1,1,1046,8
1943,1046,6,2012-04-02 18:12:04,Variant 1,1,1046,6
1944,1047,1,2011-07-14 18:17:31,Variant 16,16,1047,1
1945,1047,1,2011-07-15 15:34:30,Variant 16,16,1047,1
1946,1047,8,2011-07-15 17:49:56,Variant 16,16,1047,8
1947,1047,9,2011-07-15 17:51:05,Variant 16,16,1047,9
1948,1047,6,2011-07-15 21:18:05,Variant 16,16,1047,6
1949,1049,1,2012-02-09 23:14:35,Variant 6,6,1049,1
1950,1049,8,2012-02-09 23:15:26,Variant 6,6,1049,8
1951,1049,6,2012-02-15 01:45:38,Variant 6,6,1049,6
1952,1049,6,2012-02-15 01:45:38,Variant 6,6,1049,6
1953,1050,1,2011-05-12 16:27:06,Variant 35,35,1050,1
1954,1050,8,2011-05-12 16:27:37,Variant 35,35,1050,8
1955,1050,9,2011-05-13 18:46:18,Variant 35,35,1050,9
1956,1050,8,2011-05-20 15:05:57,Variant 35,35,1050,8
1957,1050,6,2011-05-20 15:06:09,Variant 35,35,1050,6
1958,1050,8,2011-06-07 17:09:31,Variant 35,35,1050,8
1959,1050,9,2011-06-08 16:09:20,Variant 35,35,1050,9
1960,1050,8,2011-06-08 20:44:40,Variant 35,35,1050,8
1961,1050,6,2011-06-08 20:44:48,Variant 35,35,1050,6
1964,1051,6,2011-01-18 20:26:09,Variant 1,1,1051,6
1965,1052,1,2011-02-03 23:26:08,Variant 1,1,1052,1
1966,1052,8,2011-02-04 01:19:25,Variant 1,1,1052,8
1967,1052,6,2011-02-04 01:20:49,Variant 1,1,1052,6
1968,1053,1,2011-06-30 22:53:16,Variant 16,16,1053,1
1969,1053,1,2011-06-30 22:53:32,Variant 16,16,1053,1
1970,1053,8,2011-07-05 22:22:24,Variant 16,16,1053,8
1971,1053,9,2011-07-05 22:26:48,Variant 16,16,1053,9
1972,1053,6,2011-07-20 21:19:43,Variant 16,16,1053,6
1973,1055,1,2012-01-24 00:13:31,Variant 1,1,1055,1
1974,1055,8,2012-01-24 01:49:47,Variant 1,1,1055,8
1975,1055,6,2012-01-24 23:19:03,Variant 1,1,1055,6
1976,1056,1,2012-06-06 20:08:26,Variant 1,1,1056,1
1977,1056,8,2012-06-06 20:08:43,Variant 1,1,1056,8
1978,1056,6,2012-06-06 23:16:31,Variant 1,1,1056,6
1979,1058,1,2012-06-28 20:24:41,Variant 2,2,1058,1
1980,1058,8,2012-06-28 20:25:05,Variant 2,2,1058,8
1983,1059,1,2012-01-09 16:53:54,Variant 1,1,1059,1
1984,1059,8,2012-01-09 18:30:45,Variant 1,1,1059,8
1985,1059,6,2012-01-09 19:31:05,Variant 1,1,1059,6
1986,1060,1,2011-09-02 21:25:55,Variant 1,1,1060,1
1987,1060,8,2011-09-14 21:30:44,Variant 1,1,1060,8
1988,1060,6,2011-09-19 21:56:27,Variant 1,1,1060,6
1989,1061,1,2011-06-21 16:55:05,Variant 16,16,1061,1
1990,1061,1,2011-06-21 16:55:21,Variant 16,16,1061,1
1991,1061,8,2011-06-27 17:24:28,Variant 16,16,1061,8
1992,1061,9,2011-07-20 21:14:44,Variant 16,16,1061,9
1993,1061,6,2011-07-28 17:26:55,Variant 16,16,1061,6
1994,1062,8,2012-01-12 01:46:12,Variant 17,17,1062,8
1995,1062,9,2012-01-12 22:49:28,Variant 17,17,1062,9
1996,1062,6,2012-02-08 00:06:45,Variant 17,17,1062,6
1997,1064,1,2012-05-21 23:39:11,Variant 1,1,1064,1
1998,1064,8,2012-05-22 15:34:16,Variant 1,1,1064,8
1999,1064,6,2012-05-29 15:08:42,Variant 1,1,1064,6
2000,1065,1,2011-08-22 22:39:21,Variant 4,4,1065,1
2001,1065,6,2011-08-25 20:58:59,Variant 4,4,1065,6
2002,1066,1,2012-05-24 17:32:06,Variant 1,1,1066,1
2003,1066,8,2012-05-25 17:42:28,Variant 1,1,1066,8
2004,1066,6,2012-05-25 20:30:22,Variant 1,1,1066,6
2005,1067,1,2012-02-14 19:34:26,Variant 1,1,1067,1
2006,1067,8,2012-02-14 20:48:20,Variant 1,1,1067,8
2007,1067,6,2012-02-16 20:40:57,Variant 1,1,1067,6
2008,1068,1,2012-05-15 16:49:37,Variant 1,1,1068,1
2009,1068,8,2012-05-18 20:33:18,Variant 1,1,1068,8
2010,1068,6,2012-05-21 21:18:53,Variant 1,1,1068,6
2011,1069,1,2011-06-21 22:09:39,Variant 1,1,1069,1
2012,1069,8,2011-06-21 22:10:08,Variant 1,1,1069,8
2013,1069,6,2011-06-21 22:10:56,Variant 1,1,1069,6
2014,1071,1,2011-05-18 17:38:14,Variant 1,1,1071,1
2015,1071,8,2011-05-18 17:38:35,Variant 1,1,1071,8
2016,1071,6,2011-05-23 18:35:13,Variant 1,1,1071,6
2017,1073,1,2011-12-30 17:47:19,Variant 1,1,1073,1
2018,1073,8,2012-01-02 17:40:49,Variant 1,1,1073,8
2019,1073,6,2012-01-02 18:45:20,Variant 1,1,1073,6
2020,1074,1,2011-10-28 18:45:32,Variant 2,2,1074,1
2021,1074,8,2011-11-03 01:41:16,Variant 2,2,1074,8
2022,1074,9,2011-11-10 23:21:37,Variant 2,2,1074,9
2023,1074,6,2011-11-17 22:49:37,Variant 2,2,1074,6
2024,1076,1,2012-04-24 23:48:55,Variant 2,2,1076,1
2025,1076,8,2012-04-30 22:02:06,Variant 2,2,1076,8
2026,1076,9,2012-05-08 17:17:42,Variant 2,2,1076,9
2027,1076,6,2012-05-15 20:31:15,Variant 2,2,1076,6
2028,1078,1,2011-02-09 20:06:02,Variant 6,6,1078,1
2029,1078,8,2011-02-09 20:08:31,Variant 6,6,1078,8
2030,1078,6,2011-02-09 23:12:01,Variant 6,6,1078,6
2031,1078,6,2011-02-09 23:12:02,Variant 6,6,1078,6
2032,1081,1,2011-11-14 19:15:37,Variant 2,2,1081,1
2033,1081,8,2011-11-17 01:08:22,Variant 2,2,1081,8
2034,1081,9,2011-11-17 17:31:09,Variant 2,2,1081,9
2035,1081,6,2011-11-23 01:37:07,Variant 2,2,1081,6
2036,1082,1,2011-08-22 17:38:09,Variant 1,1,1082,1
2037,1082,8,2011-08-29 16:23:11,Variant 1,1,1082,8
2038,1082,6,2011-09-19 21:03:33,Variant 1,1,1082,6
2039,1083,1,2012-02-29 01:02:22,Variant 5,5,1083,1
2040,1083,1,2012-02-29 01:02:42,Variant 5,5,1083,1
2041,1083,8,2012-02-29 01:55:56,Variant 5,5,1083,8
2042,1083,6,2012-02-29 01:56:41,Variant 5,5,1083,6
2043,1084,1,2012-04-24 16:13:17,Variant 1,1,1084,1
2044,1084,8,2012-05-23 23:46:12,Variant 1,1,1084,8
2045,1084,6,2012-05-30 15:20:16,Variant 1,1,1084,6
2046,1089,1,2011-03-10 23:37:52,Variant 3,3,1089,1
2047,1089,8,2011-03-10 23:38:31,Variant 3,3,1089,8
2048,1089,9,2011-03-10 23:44:28,Variant 3,3,1089,9
2049,1089,8,2011-03-30 18:26:44,Variant 3,3,1089,8
2050,1089,6,2011-03-30 18:26:55,Variant 3,3,1089,6
2051,1090,1,2012-05-28 22:40:01,Variant 6,6,1090,1
2052,1090,8,2012-05-30 18:47:50,Variant 6,6,1090,8
2053,1090,6,2012-05-30 22:02:45,Variant 6,6,1090,6
2054,1090,6,2012-05-30 22:02:45,Variant 6,6,1090,6
2055,1091,8,2011-11-22 20:03:51,Variant 17,17,1091,8
2056,1091,9,2011-11-23 19:43:12,Variant 17,17,1091,9
2057,1091,6,2011-12-02 22:30:54,Variant 17,17,1091,6
2058,1093,1,2012-01-14 01:27:38,Variant 4,4,1093,1
2059,1093,6,2012-01-14 01:34:53,Variant 4,4,1093,6
2060,1094,1,2012-06-13 15:45:34,Variant 1,1,1094,1
2061,1094,8,2012-06-13 18:27:30,Variant 1,1,1094,8
2062,1094,6,2012-06-18 22:50:52,Variant 1,1,1094,6
2063,1095,1,2011-09-26 23:01:58,Variant 14,14,1095,1
2064,1095,1,2011-09-28 23:28:26,Variant 14,14,1095,1
2065,1095,6,2011-09-28 23:28:35,Variant 14,14,1095,6
2066,1098,1,2011-07-08 21:48:51,Variant 5,5,1098,1
2067,1098,1,2011-07-14 00:01:04,Variant 5,5,1098,1
2068,1098,8,2011-07-14 00:01:28,Variant 5,5,1098,8
2069,1098,6,2011-07-21 23:51:24,Variant 5,5,1098,6
2070,1105,1,2011-10-18 20:06:24,Variant 58,58,1105,1
2071,1105,1,2011-10-18 21:17:30,Variant 58,58,1105,1
2072,1105,1,2011-10-18 21:17:31,Variant 58,58,1105,1
2073,1105,8,2011-10-20 15:45:22,Variant 58,58,1105,8
2074,1105,6,2011-10-20 16:14:31,Variant 58,58,1105,6
2075,1105,6,2011-10-20 16:14:31,Variant 58,58,1105,6
2076,1107,1,2011-10-13 15:17:13,Variant 1,1,1107,1
2077,1107,8,2011-10-14 20:41:30,Variant 1,1,1107,8
2078,1107,6,2011-10-14 21:22:09,Variant 1,1,1107,6
2079,1108,1,2011-03-01 17:24:41,Variant 1,1,1108,1
2080,1108,8,2011-03-01 17:25:14,Variant 1,1,1108,8
2081,1108,6,2011-03-01 20:29:13,Variant 1,1,1108,6
2082,1114,1,2011-05-25 17:38:13,Variant 59,59,1114,1
2083,1114,8,2011-05-25 17:38:37,Variant 59,59,1114,8
2084,1114,9,2011-05-26 16:43:14,Variant 59,59,1114,9
2085,1114,8,2011-06-01 17:54:03,Variant 59,59,1114,8
2086,1114,8,2011-06-07 15:44:55,Variant 59,59,1114,8
2087,1114,9,2011-06-07 18:32:28,Variant 59,59,1114,9
2088,1114,8,2011-06-07 22:24:59,Variant 59,59,1114,8
2089,1114,9,2011-06-07 22:28:58,Variant 59,59,1114,9
2090,1114,8,2011-06-22 21:01:13,Variant 59,59,1114,8
2091,1114,6,2011-06-22 21:02:19,Variant 59,59,1114,6
2092,1115,1,2012-02-28 19:47:09,Variant 1,1,1115,1
2093,1115,8,2012-02-28 19:47:25,Variant 1,1,1115,8
2094,1115,6,2012-02-29 01:40:58,Variant 1,1,1115,6
2095,1117,1,2011-10-26 23:30:54,Variant 1,1,1117,1
2096,1117,8,2011-11-02 17:13:17,Variant 1,1,1117,8
2097,1117,6,2011-11-02 17:13:25,Variant 1,1,1117,6
2098,1118,1,2011-09-05 22:28:02,Variant 5,5,1118,1
2099,1118,1,2011-09-09 18:03:27,Variant 5,5,1118,1
2100,1118,8,2011-09-15 18:57:15,Variant 5,5,1118,8
2101,1118,6,2011-09-15 23:06:12,Variant 5,5,1118,6
2102,1119,1,2011-05-26 16:26:22,Variant 1,1,1119,1
2103,1119,8,2011-05-26 16:26:50,Variant 1,1,1119,8
2104,1119,6,2011-05-31 23:00:20,Variant 1,1,1119,6
2105,1120,1,2012-01-05 17:26:10,Variant 1,1,1120,1
2106,1120,8,2012-01-05 17:26:27,Variant 1,1,1120,8
2107,1120,6,2012-01-05 19:20:52,Variant 1,1,1120,6
2108,1125,1,2012-05-17 22:34:02,Variant 1,1,1125,1
2109,1125,8,2012-05-17 23:07:53,Variant 1,1,1125,8
2110,1125,6,2012-05-18 22:22:22,Variant 1,1,1125,6
2111,1126,1,2012-01-10 22:31:21,Variant 7,7,1126,1
2112,1126,6,2012-01-13 17:28:55,Variant 7,7,1126,6
2113,1126,6,2012-01-13 17:28:56,Variant 7,7,1126,6
2114,1127,1,2012-01-18 18:39:21,Variant 1,1,1127,1
2115,1127,8,2012-01-18 20:23:37,Variant 1,1,1127,8
2116,1127,6,2012-01-18 23:14:02,Variant 1,1,1127,6
2117,1128,1,2012-04-11 20:51:59,Variant 1,1,1128,1
2118,1128,8,2012-04-11 20:52:12,Variant 1,1,1128,8
2119,1128,6,2012-04-16 17:54:56,Variant 1,1,1128,6
2120,1131,1,2012-03-28 17:03:55,Variant 1,1,1131,1
2121,1131,8,2012-03-28 17:04:21,Variant 1,1,1131,8
2122,1131,6,2012-03-28 17:08:00,Variant 1,1,1131,6
2123,1132,1,2012-01-11 19:52:28,Variant 1,1,1132,1
2124,1132,8,2012-01-11 22:40:05,Variant 1,1,1132,8
2125,1132,6,2012-01-19 00:15:37,Variant 1,1,1132,6
2126,1133,1,2012-01-18 19:23:55,Variant 1,1,1133,1
2127,1133,8,2012-01-18 19:24:06,Variant 1,1,1133,8
2128,1133,6,2012-01-18 22:50:24,Variant 1,1,1133,6
2129,1135,1,2012-06-08 16:03:05,Variant 31,31,1135,1
2130,1135,8,2012-06-08 16:03:28,Variant 31,31,1135,8
2131,1135,4,2012-06-14 15:56:56,Variant 31,31,1135,4
2133,1136,1,2012-06-12 16:23:44,Variant 4,4,1136,1
2134,1136,6,2012-06-15 14:56:23,Variant 4,4,1136,6
2135,1137,1,2012-06-18 18:44:18,Variant 1,1,1137,1
2136,1137,8,2012-06-18 22:46:31,Variant 1,1,1137,8
2137,1137,6,2012-06-18 22:46:46,Variant 1,1,1137,6
2138,1138,1,2012-01-10 01:23:38,Variant 1,1,1138,1
2139,1138,8,2012-01-10 01:23:57,Variant 1,1,1138,8
2140,1138,6,2012-01-17 20:49:33,Variant 1,1,1138,6
2141,1139,1,2011-12-14 00:51:46,Variant 1,1,1139,1
2142,1139,8,2011-12-14 00:52:10,Variant 1,1,1139,8
2143,1139,6,2011-12-14 01:57:49,Variant 1,1,1139,6
2144,1140,1,2011-01-19 18:17:21,Variant 3,3,1140,1
2145,1140,8,2011-01-25 19:28:10,Variant 3,3,1140,8
2146,1140,9,2011-01-26 01:33:05,Variant 3,3,1140,9
2147,1140,8,2011-02-09 20:37:25,Variant 3,3,1140,8
2148,1140,6,2011-02-09 20:37:34,Variant 3,3,1140,6
2149,1146,1,2011-04-04 18:13:39,Variant 1,1,1146,1
2150,1146,8,2011-04-04 18:14:04,Variant 1,1,1146,8
2151,1146,6,2011-04-04 18:16:27,Variant 1,1,1146,6
2152,1147,1,2011-01-11 20:54:55,Variant 1,1,1147,1
2153,1147,8,2011-01-14 17:33:59,Variant 1,1,1147,8
2154,1147,6,2011-01-14 17:52:06,Variant 1,1,1147,6
2155,1149,1,2011-10-25 15:25:02,Variant 1,1,1149,1
2156,1149,8,2011-10-25 15:26:54,Variant 1,1,1149,8
2157,1149,6,2011-10-25 17:50:54,Variant 1,1,1149,6
2158,1153,1,2012-01-11 00:57:01,Variant 2,2,1153,1
2159,1153,8,2012-01-16 17:53:10,Variant 2,2,1153,8
2160,1153,9,2012-01-28 00:32:26,Variant 2,2,1153,9
2161,1153,6,2012-02-01 02:04:22,Variant 2,2,1153,6
2162,1154,1,2012-05-21 15:18:26,Variant 29,29,1154,1
2163,1154,9,2012-05-21 15:19:22,Variant 29,29,1154,9
2164,1154,8,2012-05-21 15:26:51,Variant 29,29,1154,8
2165,1154,6,2012-05-21 16:22:00,Variant 29,29,1154,6
2166,1154,6,2012-05-21 16:22:01,Variant 29,29,1154,6
