CASEOID,ACTIVITYOID,TIMESTAMP,Variant,Variant index
1348,1,2011/02/10 17:16:03.000,Variant 1,1
1348,8,2011/02/10 17:16:33.000,Variant 1,1
1348,6,2011/02/11 00:55:20.000,Variant 1,1
1349,1,2011/12/27 23:51:23.000,Variant 2,2
1349,8,2012/01/05 19:04:26.000,Variant 2,2
1349,9,2012/01/10 20:11:34.000,Variant 2,2
1349,6,2012/01/20 18:09:17.000,Variant 2,2
1350,1,2012/05/09 00:05:37.000,Variant 2,2
1350,8,2012/05/16 16:04:37.000,Variant 2,2
1350,9,2012/05/16 23:11:27.000,Variant 2,2
1350,6,2012/05/25 15:42:41.000,Variant 2,2
1354,1,2012/03/30 23:30:09.000,Variant 2,2
1354,8,2012/04/02 23:20:47.000,Variant 2,2
1354,9,2012/04/06 22:12:57.000,Variant 2,2
1354,6,2012/04/20 18:42:17.000,Variant 2,2
1355,1,2012/01/26 22:16:11.000,Variant 1,1
1355,8,2012/01/26 22:20:09.000,Variant 1,1
1355,6,2012/01/28 00:27:23.000,Variant 1,1
1361,1,2011/05/04 20:44:15.000,Variant 1,1
1361,8,2011/05/04 20:44:29.000,Variant 1,1
1361,6,2011/05/04 21:44:28.000,Variant 1,1
1362,1,2011/11/09 22:27:25.000,Variant 1,1
1362,8,2011/11/09 22:46:24.000,Variant 1,1
1362,6,2011/11/10 17:57:19.000,Variant 1,1
1365,3,2012/02/27 17:10:47.000,Variant 48,48
1365,8,2012/02/27 17:11:11.000,Variant 48,48
1365,6,2012/02/27 18:28:28.000,Variant 48,48
1368,1,2012/02/29 22:57:19.000,Variant 4,4
1368,6,2012/03/02 19:36:18.000,Variant 4,4
1369,3,2011/08/10 17:57:40.000,Variant 62,62
1369,1,2011/08/10 20:49:59.000,Variant 62,62
1369,1,2011/08/10 20:50:00.000,Variant 62,62
1369,8,2011/08/22 22:12:17.000,Variant 62,62
1369,9,2011/08/22 22:18:36.000,Variant 62,62
1369,6,2011/08/26 22:17:15.000,Variant 62,62
1370,1,2012/06/07 23:17:19.000,Variant 1,1
1370,8,2012/06/07 23:17:28.000,Variant 1,1
1370,6,2012/06/18 20:22:15.000,Variant 1,1
1372,1,2011/07/07 20:58:51.000,Variant 1,1
1372,8,2011/07/08 16:58:32.000,Variant 1,1
1372,6,2011/07/12 01:01:35.000,Variant 1,1
1374,1,2011/12/20 23:07:56.000,Variant 2,2
1374,8,2011/12/21 19:08:25.000,Variant 2,2
1374,9,2012/01/03 19:19:20.000,Variant 2,2
1374,6,2012/01/11 20:46:16.000,Variant 2,2
1377,1,2011/11/09 01:31:47.000,Variant 3,3
1377,8,2011/11/10 20:26:58.000,Variant 3,3
1377,9,2011/11/10 20:29:43.000,Variant 3,3
1377,8,2011/11/22 17:13:41.000,Variant 3,3
1377,6,2011/11/28 20:51:19.000,Variant 3,3
1378,1,2011/08/29 22:09:34.000,Variant 1,1
1378,8,2011/08/31 15:53:54.000,Variant 1,1
1378,6,2011/10/07 23:45:38.000,Variant 1,1
1379,1,2011/08/04 23:56:35.000,Variant 1,1
1379,8,2011/08/05 21:37:10.000,Variant 1,1
1379,6,2011/08/05 23:53:45.000,Variant 1,1
1380,1,2011/08/04 20:28:49.000,Variant 2,2
1380,8,2011/08/04 20:41:58.000,Variant 2,2
1380,9,2011/08/04 23:14:40.000,Variant 2,2
1380,6,2011/08/19 17:38:04.000,Variant 2,2
1381,1,2011/01/04 19:21:33.000,Variant 11,11
1381,1,2011/01/12 00:15:48.000,Variant 11,11
1381,8,2011/01/12 00:15:59.000,Variant 11,11
1381,9,2011/01/19 00:56:39.000,Variant 11,11
1381,8,2011/01/31 23:11:27.000,Variant 11,11
1381,6,2011/01/31 23:11:42.000,Variant 11,11
1389,1,2011/12/28 17:25:32.000,Variant 1,1
1389,8,2011/12/28 17:25:43.000,Variant 1,1
1389,6,2011/12/28 17:47:54.000,Variant 1,1
1390,1,2011/05/16 20:18:22.000,Variant 3,3
1390,8,2011/05/16 20:19:56.000,Variant 3,3
1390,9,2011/05/16 22:59:19.000,Variant 3,3
1390,8,2011/06/03 21:19:37.000,Variant 3,3
1390,6,2011/06/03 21:19:46.000,Variant 3,3
1391,1,2011/01/18 00:07:58.000,Variant 11,11
1391,1,2011/01/18 01:23:18.000,Variant 11,11
1391,8,2011/01/24 19:58:09.000,Variant 11,11
1391,9,2011/02/03 23:27:46.000,Variant 11,11
1391,8,2011/02/11 01:01:22.000,Variant 11,11
1391,6,2011/02/11 01:02:15.000,Variant 11,11
1392,1,2011/10/21 15:01:58.000,Variant 1,1
1392,8,2011/10/26 21:19:04.000,Variant 1,1
1392,6,2011/11/09 17:04:39.000,Variant 1,1
1395,1,2011/02/25 22:40:04.000,Variant 5,5
1395,1,2011/02/25 22:41:48.000,Variant 5,5
1395,8,2011/03/01 16:56:01.000,Variant 5,5
1395,6,2011/03/02 17:52:51.000,Variant 5,5
1401,1,2012/02/22 20:12:44.000,Variant 2,2
1401,8,2012/02/22 20:13:10.000,Variant 2,2
1401,9,2012/02/22 20:30:21.000,Variant 2,2
1401,6,2012/04/06 22:45:11.000,Variant 2,2
1403,1,2011/01/04 23:39:02.000,Variant 11,11
1403,1,2011/01/12 00:17:49.000,Variant 11,11
1403,8,2011/01/12 00:18:14.000,Variant 11,11
1403,9,2011/01/17 22:15:47.000,Variant 11,11
1403,8,2011/01/29 00:03:34.000,Variant 11,11
1403,6,2011/01/29 00:04:00.000,Variant 11,11
1404,1,2011/02/11 01:25:05.000,Variant 1,1
1404,8,2011/02/11 01:25:32.000,Variant 1,1
1404,6,2011/02/11 01:41:46.000,Variant 1,1
1405,1,2012/03/20 17:53:06.000,Variant 1,1
1405,8,2012/03/21 19:10:25.000,Variant 1,1
1405,6,2012/03/26 16:32:37.000,Variant 1,1
1406,1,2011/12/13 17:14:35.000,Variant 1,1
1406,8,2011/12/15 00:46:33.000,Variant 1,1
1406,6,2011/12/15 23:38:18.000,Variant 1,1
1408,1,2011/09/14 16:45:09.000,Variant 6,6
1408,8,2011/09/16 23:49:13.000,Variant 6,6
1408,6,2011/10/04 21:59:07.000,Variant 6,6
1408,6,2011/10/04 21:59:17.000,Variant 6,6
1411,1,2011/03/02 00:40:03.000,Variant 22,22
1411,8,2011/03/02 00:40:25.000,Variant 22,22
1411,9,2011/03/04 17:44:18.000,Variant 22,22
1411,8,2011/03/04 18:54:38.000,Variant 22,22
1411,9,2011/03/18 17:30:16.000,Variant 22,22
1411,8,2011/03/22 22:44:04.000,Variant 22,22
1411,6,2011/03/22 22:44:15.000,Variant 22,22
1412,1,2012/05/21 19:08:38.000,Variant 1,1
1412,8,2012/05/21 23:16:58.000,Variant 1,1
1412,6,2012/05/21 23:18:19.000,Variant 1,1
1413,1,2011/05/30 15:07:28.000,Variant 10,10
1413,8,2011/05/30 15:08:04.000,Variant 10,10
1413,8,2011/05/30 15:10:54.000,Variant 10,10
1413,6,2011/05/30 15:46:18.000,Variant 10,10
1414,1,2011/01/13 01:57:28.000,Variant 3,3
1414,8,2011/01/14 17:21:49.000,Variant 3,3
1414,9,2011/01/14 17:41:51.000,Variant 3,3
1414,8,2011/01/27 18:04:46.000,Variant 3,3
1414,6,2011/01/27 18:04:52.000,Variant 3,3
1415,1,2012/06/20 20:33:03.000,Variant 1,1
1415,8,2012/06/20 20:33:15.000,Variant 1,1
1415,6,2012/06/25 17:25:22.000,Variant 1,1
1418,1,2012/02/24 21:01:35.000,Variant 1,1
1418,8,2012/02/29 00:35:26.000,Variant 1,1
1418,6,2012/03/01 19:51:04.000,Variant 1,1
1419,1,2011/12/01 00:21:05.000,Variant 2,2
1419,8,2011/12/02 19:27:21.000,Variant 2,2
1419,9,2011/12/05 17:46:25.000,Variant 2,2
1419,6,2011/12/05 20:28:03.000,Variant 2,2
1422,1,2010/12/20 20:23:06.000,Variant 5,5
1422,1,2010/12/28 01:54:27.000,Variant 5,5
1422,8,2010/12/28 01:54:42.000,Variant 5,5
1422,6,2011/01/18 20:19:28.000,Variant 5,5
1423,1,2012/05/08 15:14:24.000,Variant 2,2
1423,8,2012/05/08 15:14:43.000,Variant 2,2
1423,9,2012/05/08 16:13:24.000,Variant 2,2
1423,6,2012/05/10 15:35:43.000,Variant 2,2
1424,1,2011/01/03 23:08:12.000,Variant 1,1
1424,8,2011/01/20 17:26:38.000,Variant 1,1
1424,6,2011/02/07 20:39:34.000,Variant 1,1
1427,1,2012/05/07 20:19:32.000,Variant 1,1
1427,8,2012/05/07 20:19:42.000,Variant 1,1
1427,6,2012/05/14 23:09:07.000,Variant 1,1
1429,1,2011/10/06 15:05:39.000,Variant 2,2
1429,8,2011/10/10 16:59:58.000,Variant 2,2
1429,9,2011/10/10 17:15:14.000,Variant 2,2
1429,6,2011/10/10 21:20:39.000,Variant 2,2
1430,1,2011/07/15 20:20:28.000,Variant 1,1
1430,8,2011/08/10 18:18:35.000,Variant 1,1
1430,6,2011/08/11 21:07:44.000,Variant 1,1
1431,1,2011/02/08 23:10:32.000,Variant 10,10
1431,8,2011/02/08 23:14:26.000,Variant 10,10
1431,8,2011/02/08 23:14:58.000,Variant 10,10
1431,6,2011/02/09 00:50:57.000,Variant 10,10
1434,1,2011/02/02 23:07:53.000,Variant 1,1
1434,8,2011/02/18 20:44:34.000,Variant 1,1
1434,6,2011/02/18 23:36:49.000,Variant 1,1
1435,1,2011/07/19 17:16:55.000,Variant 4,4
1435,6,2011/07/19 18:17:05.000,Variant 4,4
1436,1,2011/04/21 22:25:10.000,Variant 37,37
1436,8,2011/04/21 22:25:33.000,Variant 37,37
1436,9,2011/04/28 15:23:13.000,Variant 37,37
1436,8,2011/05/03 17:56:43.000,Variant 37,37
1436,9,2011/05/03 18:22:43.000,Variant 37,37
1436,8,2011/05/04 21:01:02.000,Variant 37,37
1436,9,2011/05/04 21:03:40.000,Variant 37,37
1436,8,2011/05/05 22:14:12.000,Variant 37,37
1436,6,2011/05/05 22:15:42.000,Variant 37,37
1437,1,2012/03/15 22:30:54.000,Variant 1,1
1437,8,2012/03/16 17:13:25.000,Variant 1,1
1437,6,2012/04/11 15:26:38.000,Variant 1,1
1439,1,2012/03/23 20:06:05.000,Variant 1,1
1439,8,2012/03/23 20:06:13.000,Variant 1,1
1439,6,2012/03/23 20:11:09.000,Variant 1,1
1442,1,2011/11/21 23:52:46.000,Variant 19,19
1442,1,2011/11/22 01:27:32.000,Variant 19,19
1442,1,2011/11/22 01:27:33.000,Variant 19,19
1442,8,2011/11/23 17:13:17.000,Variant 19,19
1442,6,2011/11/25 19:28:26.000,Variant 19,19
1443,1,2012/01/19 20:41:57.000,Variant 4,4
1443,6,2012/01/19 20:42:05.000,Variant 4,4
1444,1,2012/01/17 20:39:41.000,Variant 1,1
1444,8,2012/01/17 23:31:59.000,Variant 1,1
1444,6,2012/01/17 23:49:02.000,Variant 1,1
1447,1,2012/06/13 16:56:27.000,Variant 1,1
1447,8,2012/06/13 18:33:42.000,Variant 1,1
1447,6,2012/06/15 22:49:10.000,Variant 1,1
1448,1,2012/03/26 20:58:55.000,Variant 2,2
1448,8,2012/03/28 23:35:40.000,Variant 2,2
1448,9,2012/03/28 23:39:42.000,Variant 2,2
1448,6,2012/03/30 22:07:19.000,Variant 2,2
1452,1,2011/04/12 16:01:20.000,Variant 1,1
1452,8,2011/04/12 18:40:21.000,Variant 1,1
1452,6,2011/04/12 18:41:04.000,Variant 1,1
1453,1,2011/10/17 17:03:32.000,Variant 6,6
1453,8,2011/10/17 22:17:21.000,Variant 6,6
1453,6,2011/10/17 23:16:10.000,Variant 6,6
1453,6,2011/10/17 23:16:10.000,Variant 6,6
1455,1,2011/05/26 15:21:01.000,Variant 1,1
1455,8,2011/05/26 15:21:27.000,Variant 1,1
1455,6,2011/05/26 18:08:06.000,Variant 1,1
1456,1,2011/03/07 23:17:51.000,Variant 24,24
1456,8,2011/03/07 23:19:11.000,Variant 24,24
1456,8,2011/03/07 23:19:48.000,Variant 24,24
1456,8,2011/03/11 01:10:49.000,Variant 24,24
1456,6,2011/04/20 23:58:03.000,Variant 24,24
1458,1,2011/09/21 18:18:24.000,Variant 4,4
1458,6,2011/09/21 23:56:08.000,Variant 4,4
1459,1,2012/05/23 18:55:04.000,Variant 1,1
1459,8,2012/05/24 18:00:15.000,Variant 1,1
1459,6,2012/05/24 19:20:17.000,Variant 1,1
1462,1,2012/06/20 23:05:18.000,Variant 2,2
1462,8,2012/06/21 16:12:28.000,Variant 2,2
1462,9,2012/07/06 15:20:14.000,Variant 2,2
1462,6,2012/07/06 22:59:10.000,Variant 2,2
1463,1,2011/09/02 23:14:41.000,Variant 5,5
1463,1,2011/09/14 15:54:09.000,Variant 5,5
1463,8,2011/09/14 17:24:43.000,Variant 5,5
1463,6,2011/09/15 20:22:27.000,Variant 5,5
1467,1,2012/05/03 17:57:21.000,Variant 1,1
1467,8,2012/05/03 21:21:49.000,Variant 1,1
1467,6,2012/05/03 22:37:24.000,Variant 1,1
1470,1,2011/04/15 23:21:04.000,Variant 1,1
1470,8,2011/04/21 23:54:19.000,Variant 1,1
1470,6,2011/04/21 23:55:24.000,Variant 1,1
1473,1,2011/12/15 19:37:04.000,Variant 7,7
1473,6,2011/12/17 01:05:44.000,Variant 7,7
1473,6,2011/12/17 01:05:44.000,Variant 7,7
1475,1,2012/04/18 17:50:00.000,Variant 3,3
1475,8,2012/04/18 19:59:42.000,Variant 3,3
1475,9,2012/04/24 16:13:20.000,Variant 3,3
1475,8,2012/04/26 23:04:06.000,Variant 3,3
1475,6,2012/04/30 20:08:52.000,Variant 3,3
1476,1,2011/04/12 15:54:12.000,Variant 3,3
1476,8,2011/04/13 17:26:02.000,Variant 3,3
1476,9,2011/04/13 17:28:28.000,Variant 3,3
1476,8,2011/04/20 16:40:17.000,Variant 3,3
1476,6,2011/04/20 16:40:30.000,Variant 3,3
1477,1,2011/12/20 00:47:05.000,Variant 1,1
1477,8,2011/12/21 18:58:34.000,Variant 1,1
1477,6,2011/12/21 20:13:41.000,Variant 1,1
1479,1,2011/03/31 00:03:03.000,Variant 1,1
1479,8,2011/03/31 00:03:19.000,Variant 1,1
1479,6,2011/03/31 00:04:15.000,Variant 1,1
1480,1,2011/10/06 22:29:43.000,Variant 1,1
1480,8,2011/10/06 22:32:23.000,Variant 1,1
1480,6,2011/10/10 17:45:29.000,Variant 1,1
1481,1,2011/10/03 21:15:39.000,Variant 1,1
1481,8,2011/10/06 15:57:15.000,Variant 1,1
1481,6,2011/10/06 15:58:40.000,Variant 1,1
1482,1,2011/12/14 23:25:19.000,Variant 1,1
1482,8,2011/12/14 23:27:07.000,Variant 1,1
1482,6,2011/12/15 18:19:48.000,Variant 1,1
1483,1,2012/05/22 15:02:11.000,Variant 1,1
1483,8,2012/05/23 16:06:15.000,Variant 1,1
1483,6,2012/05/24 16:27:18.000,Variant 1,1
1486,1,2012/01/19 00:03:59.000,Variant 1,1
1486,8,2012/01/19 00:04:20.000,Variant 1,1
1486,6,2012/01/19 00:35:35.000,Variant 1,1
1488,1,2012/04/18 16:57:02.000,Variant 1,1
1488,8,2012/04/18 20:32:41.000,Variant 1,1
1488,6,2012/04/18 22:41:41.000,Variant 1,1
1489,1,2012/05/30 21:25:09.000,Variant 1,1
1489,8,2012/05/30 21:41:30.000,Variant 1,1
1489,6,2012/05/30 22:07:57.000,Variant 1,1
1490,8,2011/08/09 15:34:19.000,Variant 9,9
1490,6,2011/08/09 20:43:14.000,Variant 9,9
1492,3,2011/06/24 18:03:50.000,Variant 63,63
1492,1,2011/06/24 18:08:50.000,Variant 63,63
1492,1,2011/06/29 16:02:37.000,Variant 63,63
1492,8,2011/06/29 21:16:49.000,Variant 63,63
1492,9,2011/07/04 18:16:10.000,Variant 63,63
1492,8,2011/07/04 19:04:41.000,Variant 63,63
1492,6,2011/07/04 19:05:25.000,Variant 63,63
1493,1,2012/03/19 17:26:04.000,Variant 1,1
1493,8,2012/03/19 17:26:14.000,Variant 1,1
1493,6,2012/03/19 17:47:06.000,Variant 1,1
1496,1,2011/06/21 17:14:38.000,Variant 64,64
1496,1,2011/06/21 17:14:50.000,Variant 64,64
1496,8,2011/06/22 21:12:41.000,Variant 64,64
1496,6,2011/06/28 21:39:55.000,Variant 64,64
1496,8,2011/06/28 22:42:09.000,Variant 64,64
1496,6,2011/06/29 15:26:40.000,Variant 64,64
1502,1,2011/05/25 21:16:25.000,Variant 65,65
1502,8,2011/05/25 21:16:48.000,Variant 65,65
1502,9,2011/05/25 21:23:02.000,Variant 65,65
1502,8,2011/05/31 23:39:13.000,Variant 65,65
1502,9,2011/06/08 16:17:26.000,Variant 65,65
1502,8,2011/06/24 18:20:31.000,Variant 65,65
1502,6,2011/06/24 18:22:03.000,Variant 65,65
1502,8,2011/06/24 18:42:12.000,Variant 65,65
1502,6,2011/06/24 23:27:11.000,Variant 65,65
1503,1,2012/03/26 16:58:13.000,Variant 1,1
1503,8,2012/03/26 21:33:44.000,Variant 1,1
1503,6,2012/03/26 21:57:44.000,Variant 1,1
1504,1,2011/01/14 18:39:50.000,Variant 1,1
1504,8,2011/01/20 21:04:43.000,Variant 1,1
1504,6,2011/02/03 23:41:13.000,Variant 1,1
1508,1,2012/03/15 22:33:06.000,Variant 1,1
1508,8,2012/03/16 22:13:00.000,Variant 1,1
1508,6,2012/03/16 22:58:02.000,Variant 1,1
1511,1,2011/02/23 01:16:45.000,Variant 1,1
1511,8,2011/02/23 01:17:02.000,Variant 1,1
1511,6,2011/02/23 01:21:07.000,Variant 1,1
1512,1,2011/02/10 23:35:19.000,Variant 1,1
1512,8,2011/02/10 23:35:42.000,Variant 1,1
1512,6,2011/02/16 23:41:24.000,Variant 1,1
1513,1,2011/01/13 23:32:17.000,Variant 5,5
1513,1,2011/01/18 01:34:43.000,Variant 5,5
1513,8,2011/01/19 01:07:38.000,Variant 5,5
1513,6,2011/01/19 01:21:17.000,Variant 5,5
1514,1,2011/04/07 16:54:07.000,Variant 1,1
1514,8,2011/04/07 16:54:39.000,Variant 1,1
1514,6,2011/04/09 00:08:18.000,Variant 1,1
1516,1,2011/06/21 17:03:15.000,Variant 27,27
1516,1,2011/06/21 17:03:29.000,Variant 27,27
1516,1,2011/06/28 16:15:08.000,Variant 27,27
1516,8,2011/06/29 21:51:54.000,Variant 27,27
1516,9,2011/07/08 22:08:00.000,Variant 27,27
1516,6,2011/07/25 15:08:25.000,Variant 27,27
1517,1,2011/10/07 17:39:01.000,Variant 1,1
1517,8,2011/10/07 18:16:18.000,Variant 1,1
1517,6,2011/10/07 18:29:53.000,Variant 1,1
1520,1,2012/03/06 17:21:53.000,Variant 1,1
1520,8,2012/03/07 17:31:07.000,Variant 1,1
1520,6,2012/03/13 23:17:40.000,Variant 1,1
1521,1,2012/06/12 15:15:37.000,Variant 1,1
1521,8,2012/06/12 15:16:13.000,Variant 1,1
1521,6,2012/06/12 18:50:48.000,Variant 1,1
1522,1,2011/10/13 21:57:03.000,Variant 6,6
1522,8,2011/10/13 22:25:36.000,Variant 6,6
1522,6,2011/10/14 15:38:51.000,Variant 6,6
1522,6,2011/10/14 15:48:18.000,Variant 6,6
1524,1,2011/03/02 17:36:18.000,Variant 6,6
1524,8,2011/03/03 00:02:17.000,Variant 6,6
1524,6,2011/03/03 00:02:31.000,Variant 6,6
1524,6,2011/03/03 00:02:31.000,Variant 6,6
1525,1,2011/09/15 23:02:26.000,Variant 4,4
1525,6,2011/09/15 23:04:53.000,Variant 4,4
1526,1,2012/05/21 22:03:46.000,Variant 2,2
1526,8,2012/05/24 20:34:06.000,Variant 2,2
1526,9,2012/05/30 16:18:26.000,Variant 2,2
1526,6,2012/05/30 20:59:27.000,Variant 2,2
1529,1,2011/07/26 23:29:54.000,Variant 1,1
1529,8,2011/07/27 15:41:16.000,Variant 1,1
1529,6,2011/07/27 18:33:26.000,Variant 1,1
1530,1,2011/07/07 16:40:38.000,Variant 5,5
1530,1,2011/07/07 21:06:36.000,Variant 5,5
1530,8,2011/07/08 20:25:13.000,Variant 5,5
1530,6,2011/07/08 20:26:33.000,Variant 5,5
1531,1,2012/02/07 00:06:10.000,Variant 1,1
1531,8,2012/02/07 00:21:24.000,Variant 1,1
1531,6,2012/02/07 00:30:10.000,Variant 1,1
1533,1,2011/02/09 01:23:57.000,Variant 66,66
1533,8,2011/02/09 01:25:09.000,Variant 66,66
1533,8,2011/02/09 01:30:55.000,Variant 66,66
1533,6,2011/02/10 19:26:00.000,Variant 66,66
1533,8,2011/02/15 17:48:42.000,Variant 66,66
1533,6,2011/02/18 23:00:23.000,Variant 66,66
1536,1,2012/05/18 17:48:47.000,Variant 1,1
1536,8,2012/05/23 15:18:17.000,Variant 1,1
1536,6,2012/05/30 18:44:50.000,Variant 1,1
1537,1,2012/04/20 18:16:12.000,Variant 2,2
1537,8,2012/05/04 17:25:10.000,Variant 2,2
1537,9,2012/05/04 17:51:57.000,Variant 2,2
1537,6,2012/05/07 21:49:07.000,Variant 2,2
1538,1,2011/01/03 18:00:18.000,Variant 1,1
1538,8,2011/01/05 00:05:46.000,Variant 1,1
1538,6,2011/01/05 00:06:22.000,Variant 1,1
1539,1,2011/06/21 17:39:24.000,Variant 3,3
1539,8,2011/06/21 20:50:41.000,Variant 3,3
1539,9,2011/06/21 20:50:48.000,Variant 3,3
1539,8,2011/06/21 22:17:11.000,Variant 3,3
1539,6,2011/06/21 22:17:20.000,Variant 3,3
1540,1,2011/06/28 22:58:42.000,Variant 11,11
1540,1,2011/06/28 22:59:02.000,Variant 11,11
1540,8,2011/06/29 15:49:41.000,Variant 11,11
1540,9,2011/06/29 18:19:37.000,Variant 11,11
1540,8,2011/07/05 16:20:48.000,Variant 11,11
1540,6,2011/07/05 16:23:41.000,Variant 11,11
1541,1,2011/06/21 15:56:01.000,Variant 5,5
1541,1,2011/06/21 15:56:15.000,Variant 5,5
1541,8,2011/06/27 17:24:21.000,Variant 5,5
1541,6,2011/07/01 17:59:29.000,Variant 5,5
1544,1,2011/12/07 17:51:54.000,Variant 4,4
1544,6,2011/12/07 17:52:27.000,Variant 4,4
1545,1,2011/04/14 17:11:30.000,Variant 1,1
1545,8,2011/04/15 18:37:51.000,Variant 1,1
1545,6,2011/04/15 18:38:22.000,Variant 1,1
1546,1,2011/08/03 20:12:01.000,Variant 67,67
1546,8,2011/08/04 17:17:48.000,Variant 67,67
1546,9,2011/08/04 18:16:53.000,Variant 67,67
1546,6,2011/08/23 19:02:25.000,Variant 67,67
1546,8,2011/08/29 15:35:28.000,Variant 67,67
1546,8,2011/08/29 23:55:58.000,Variant 67,67
1546,6,2011/09/02 16:44:54.000,Variant 67,67
1546,6,2011/09/02 16:44:55.000,Variant 67,67
1547,1,2011/02/18 20:09:21.000,Variant 1,1
1547,8,2011/02/18 20:09:48.000,Variant 1,1
1547,6,2011/02/18 20:31:27.000,Variant 1,1
1548,1,2012/06/22 00:00:11.000,Variant 1,1
1548,8,2012/06/22 17:47:49.000,Variant 1,1
1548,6,2012/06/22 22:06:24.000,Variant 1,1
1550,1,2012/05/17 23:55:39.000,Variant 4,4
1550,6,2012/05/17 23:55:56.000,Variant 4,4
1552,1,2012/06/22 21:55:05.000,Variant 1,1
1552,8,2012/06/22 21:55:18.000,Variant 1,1
1552,6,2012/06/25 22:19:32.000,Variant 1,1
1555,1,2012/05/22 22:58:08.000,Variant 1,1
1555,8,2012/05/23 15:17:33.000,Variant 1,1
1555,6,2012/05/23 16:35:16.000,Variant 1,1
1556,1,2011/07/08 16:07:31.000,Variant 1,1
1556,8,2011/07/08 16:08:33.000,Variant 1,1
1556,6,2011/07/08 16:22:29.000,Variant 1,1
1558,1,2011/12/28 23:13:57.000,Variant 1,1
1558,8,2011/12/28 23:33:19.000,Variant 1,1
1558,6,2011/12/28 23:35:20.000,Variant 1,1
1559,1,2012/04/20 15:04:50.000,Variant 6,6
1559,8,2012/04/20 15:04:59.000,Variant 6,6
1559,6,2012/04/20 21:26:14.000,Variant 6,6
1559,6,2012/04/20 21:26:15.000,Variant 6,6
1560,1,2011/08/24 20:52:15.000,Variant 1,1
1560,8,2011/08/24 21:30:02.000,Variant 1,1
1560,6,2011/08/24 21:33:51.000,Variant 1,1
1563,1,2011/12/31 01:04:01.000,Variant 1,1
1563,8,2012/01/03 18:00:45.000,Variant 1,1
1563,6,2012/01/16 22:58:46.000,Variant 1,1
1564,1,2012/04/11 22:51:15.000,Variant 1,1
1564,8,2012/04/11 23:11:06.000,Variant 1,1
1564,6,2012/04/12 15:33:40.000,Variant 1,1
1565,1,2011/03/01 22:28:35.000,Variant 1,1
1565,8,2011/03/01 22:40:08.000,Variant 1,1
1565,6,2011/03/03 20:08:15.000,Variant 1,1
1568,1,2011/08/02 17:03:35.000,Variant 1,1
1568,8,2011/08/02 18:20:41.000,Variant 1,1
1568,6,2011/08/02 18:21:54.000,Variant 1,1
1569,1,2012/04/03 21:09:37.000,Variant 1,1
1569,8,2012/04/03 21:48:05.000,Variant 1,1
1569,6,2012/04/03 22:15:19.000,Variant 1,1
1573,1,2011/11/25 19:32:46.000,Variant 4,4
1573,6,2011/11/25 20:19:08.000,Variant 4,4
1575,1,2011/05/19 23:45:31.000,Variant 21,21
1575,8,2011/05/19 23:45:56.000,Variant 21,21
1575,9,2011/05/20 22:41:00.000,Variant 21,21
1575,8,2011/05/27 22:22:22.000,Variant 21,21
1575,6,2011/05/27 22:23:07.000,Variant 21,21
1575,8,2011/06/06 15:07:42.000,Variant 21,21
1575,6,2011/06/06 16:05:07.000,Variant 21,21
1578,1,2011/07/06 15:52:32.000,Variant 1,1
1578,8,2011/07/06 17:03:53.000,Variant 1,1
1578,6,2011/07/07 23:53:57.000,Variant 1,1
1583,1,2011/02/04 01:12:54.000,Variant 1,1
1583,8,2011/02/18 20:48:06.000,Variant 1,1
1583,6,2011/02/22 00:00:50.000,Variant 1,1
1584,1,2011/02/02 19:24:41.000,Variant 1,1
1584,8,2011/02/02 19:24:54.000,Variant 1,1
1584,6,2011/02/02 19:57:04.000,Variant 1,1
1586,1,2011/10/27 23:42:18.000,Variant 1,1
1586,8,2011/10/31 20:26:25.000,Variant 1,1
1586,6,2011/11/09 01:51:00.000,Variant 1,1
1588,1,2012/02/20 18:32:11.000,Variant 1,1
1588,8,2012/02/20 19:26:08.000,Variant 1,1
1588,6,2012/02/21 19:40:26.000,Variant 1,1
1590,1,2011/01/28 20:31:22.000,Variant 1,1
1590,8,2011/02/05 01:36:54.000,Variant 1,1
1590,6,2011/02/08 00:01:39.000,Variant 1,1
1591,1,2012/05/15 16:12:50.000,Variant 1,1
1591,8,2012/05/15 16:13:09.000,Variant 1,1
1591,6,2012/05/15 17:50:17.000,Variant 1,1
1592,1,2012/06/05 21:12:47.000,Variant 2,2
1592,8,2012/06/05 21:12:54.000,Variant 2,2
1592,9,2012/06/05 21:22:26.000,Variant 2,2
1592,6,2012/06/26 18:30:23.000,Variant 2,2
1596,1,2012/03/16 00:39:13.000,Variant 1,1
1596,8,2012/03/17 01:28:29.000,Variant 1,1
1596,6,2012/03/19 22:26:56.000,Variant 1,1
1598,1,2012/01/26 20:20:22.000,Variant 6,6
1598,8,2012/01/26 20:58:23.000,Variant 6,6
1598,6,2012/01/26 23:29:11.000,Variant 6,6
1598,6,2012/01/26 23:29:12.000,Variant 6,6
1599,1,2012/02/03 20:25:26.000,Variant 1,1
1599,8,2012/02/09 17:15:34.000,Variant 1,1
1599,6,2012/02/10 19:20:55.000,Variant 1,1
1600,1,2011/10/24 17:55:40.000,Variant 1,1
1600,8,2011/10/24 17:56:20.000,Variant 1,1
1600,6,2011/10/24 23:24:27.000,Variant 1,1
1601,1,2012/04/03 00:04:30.000,Variant 1,1
1601,8,2012/04/05 15:30:00.000,Variant 1,1
